time_dim_id,road_dim_id,event_dim_id,occurrence,injured,killed
170101,R08S09,I-TR-RW,1,0,0
170101,R08S09,I-TR-LD,2,0,0
170101,R08S09,I-TR-WW,2,0,0
170101,R08S09,I-TR-OT,9,0,0
170101,R08S09,I-TR-SP,18,0,0
170101,R09S03,I-SV-NS,18,0,0
170101,R09S03,I-SV-MV,1,0,0
170101,R09S03,I-SV-NL,4,0,0
170101,R09S03,I-LI-LP,2,0,0
170101,R09S03,I-TR-RW,5,0,0
170101,R09S03,I-TR-OT,5,0,0
170101,R09S03,I-TR-SP,23,0,0
170101,R09S03,I-IN-DD,8,0,0
170101,R11S03,I-SV-RO,8,0,0
170101,R11S03,I-SV-MV,7,0,0
170101,R11S03,I-SV-NL,7,0,0
170101,R11S03,I-LI-UD,2,0,0
170101,R11S03,I-TR-WW,1,0,0
170101,R11S03,I-TR-OT,5,0,0
170101,R11S03,I-TR-SP,12,0,0
170101,R12S01,I-SV-NS,16,0,0
170101,R12S01,I-SV-MV,8,0,0
170101,R12S01,I-SV-NL,1,0,0
170101,R12S01,I-TR-RW,3,0,0
170101,R12S01,I-TR-OT,8,0,0
170101,R12S01,I-TR-SP,12,0,0
170101,R12S01,I-IN-DD,9,0,0
170101,R12S01,I-IN-DR,2,0,0
170101,R15S03,I-SV-MV,4,0,0
170101,R15S03,I-SV-NL,5,0,0
170101,R15S03,I-LI-UD,4,0,0
170101,R15S03,I-LI-LP,2,0,0
170101,R15S03,I-TR-RW,3,0,0
170101,R15S03,I-TR-LD,5,0,0
170101,R15S03,I-TR-OT,11,0,0
170101,R15S03,I-TR-SP,8,0,0
170101,R15S03,I-IN-DD,1,0,0
170101,R16S03,I-SV-NS,12,0,0
170101,R16S03,I-SV-RO,5,0,0
170101,R16S03,I-TR-RW,4,0,0
170101,R16S03,I-TR-LD,1,0,0
170101,R16S03,I-TR-OT,3,0,0
170101,R16S03,I-TR-SP,12,0,0
170101,R16S03,I-IN-DR,1,0,0
170101,R17S02,I-SV-NS,18,0,0
170101,R17S02,I-SV-MV,2,0,0
170101,R17S02,I-SV-NL,2,0,0
170101,R17S02,I-LI-LP,3,0,0
170101,R17S02,I-TR-RW,4,0,0
170101,R17S02,I-TR-WW,3,0,0
170101,R17S02,I-IN-DD,6,0,0
170101,R17S02,I-IN-DR,2,0,0
170101,R18S01,I-SV-NS,14,0,0
170101,R18S01,I-SV-RO,1,0,0
170101,R18S01,I-SV-MV,3,0,0
170101,R18S01,I-SV-NL,5,0,0
170101,R18S01,I-LI-LP,1,0,0
170101,R18S01,I-TR-OT,8,0,0
170101,R18S01,I-TR-SP,12,0,0
170101,R18S01,I-IN-DD,13,0,0
170101,R19S03,I-SV-NS,16,0,0
170101,R19S03,I-SV-MV,8,0,0
170101,R19S03,I-SV-NL,4,0,0
170101,R19S03,I-TR-RW,1,0,0
170101,R19S03,I-TR-SP,30,0,0
170101,R20S02,I-LI-UD,3,0,0
170101,R20S02,I-LI-LP,2,0,0
170101,R20S02,I-TR-SP,5,0,0
170101,R20S02,I-IN-DD,11,0,0
170101,R22S04,I-SV-NL,8,0,0
170101,R22S04,I-TR-WW,2,0,0
170101,R22S04,I-TR-OT,6,0,0
170101,R22S04,I-TR-SP,23,0,0
170101,R22S04,I-IN-DR,5,0,0
170101,R22S04,A-OT-RO,1,2,2
170101,R23S01,A-CO-RE,2,3,0
170101,R23S01,A-CO-SC,1,10,0
170101,R23S01,A-CO-TR,1,3,0
170101,R23S01,A-CH-CH,3,3,0
170101,R25S01,I-SV-NS,15,0,0
170101,R25S01,I-SV-MV,8,0,0
170101,R25S01,I-SV-NL,6,0,0
170101,R25S01,I-LI-UD,1,0,0
170101,R25S01,I-LI-LP,3,0,0
170101,R25S01,I-TR-LD,5,0,0
170101,R25S01,I-TR-OT,13,0,0
170101,R25S01,I-TR-SP,13,0,0
170101,R25S01,I-IN-DD,2,0,0
170101,R25S01,A-TD-LC,3,3,0
170101,R25S03,I-SV-NS,17,0,0
170101,R25S03,I-SV-RO,4,0,0
170101,R25S03,I-SV-MV,8,0,0
170101,R25S03,I-TR-SP,3,0,0
170101,R25S06,I-SV-NS,18,0,0
170101,R25S06,I-SV-MV,6,0,0
170101,R25S06,I-SV-NL,6,0,0
170101,R25S06,I-TR-OT,6,0,0
170101,R25S07,I-SV-NS,11,0,0
170101,R25S07,I-SV-MV,6,0,0
170101,R25S07,I-TR-RW,8,0,0
170101,R25S07,I-TR-LD,2,0,0
170101,R25S07,I-TR-OT,16,0,0
170101,R25S07,I-TR-SP,9,0,0
170101,R25S07,I-IN-DD,6,0,0
170101,R25S07,I-IN-DR,3,0,0
170101,R26S01,I-SV-NS,17,0,0
170101,R26S01,I-SV-MV,1,0,0
170101,R26S01,I-SV-NL,5,0,0
170101,R26S01,I-LI-UD,7,0,0
170101,R26S01,I-LI-LP,3,0,0
170101,R26S01,I-TR-RW,6,0,0
170101,R26S01,I-TR-SP,10,0,0
170101,R27S01,I-SV-NS,15,0,0
170101,R27S01,I-SV-NL,10,0,0
170101,R27S01,I-LI-UD,1,0,0
170101,R27S01,I-LI-LP,3,0,0
170101,R27S01,I-TR-OT,6,0,0
170101,R27S01,I-TR-SP,17,0,0
170101,R27S01,I-IN-DD,10,0,0
170101,R28S02,A-OT-RO,1,9,0
170101,R28S03,I-SV-NS,19,0,0
170101,R28S03,I-SV-MV,2,0,0
170101,R28S03,I-SV-NL,5,0,0
170101,R28S03,I-LI-UD,6,0,0
170101,R28S03,I-TR-RW,4,0,0
170101,R28S03,I-TR-LD,3,0,0
170101,R28S03,I-TR-WW,3,0,0
170101,R28S03,I-IN-DD,3,0,0
170101,R28S03,A-CO-SC,11,12,0
170101,R29S01,I-SV-NS,17,0,0
170101,R29S01,I-SV-RO,4,0,0
170101,R29S01,I-SV-MV,6,0,0
170101,R29S01,I-SV-NL,4,0,0
170101,R29S01,I-LI-UD,3,0,0
170101,R29S01,I-LI-LP,1,0,0
170101,R29S01,I-TR-RW,5,0,0
170101,R29S01,I-TR-LD,4,0,0
170101,R29S01,I-TR-WW,1,0,0
170101,R29S01,I-IN-DD,4,0,0
170101,R29S01,I-IN-DR,6,0,0
170101,R31S01,I-SV-RO,3,0,0
170101,R31S01,I-SV-MV,8,0,0
170101,R31S01,I-SV-NL,5,0,0
170101,R31S01,I-LI-LP,2,0,0
170101,R31S01,I-TR-LD,4,0,0
170101,R31S01,I-TR-WW,1,0,0
170101,R31S01,I-TR-OT,8,0,0
170101,R31S01,I-TR-SP,22,0,0
170101,R31S01,I-IN-DD,13,0,0
170101,R31S01,I-IN-DR,3,0,0
170101,R33S01,A-CO-HO,2,10,1
170101,R35S01,A-CO-SC,7,0,0
170101,R35S02,I-SV-MV,6,0,0
170101,R35S02,I-LI-UD,1,0,0
170101,R35S02,I-TR-OT,16,0,0
170101,R35S02,I-TR-SP,4,0,0
170101,R35S02,I-IN-DD,4,0,0
170101,R41S01,I-SV-NS,15,0,0
170101,R41S01,I-SV-RO,1,0,0
170101,R41S01,I-SV-MV,2,0,0
170101,R41S01,I-SV-NL,6,0,0
170101,R41S01,I-TR-OT,4,0,0
170101,R41S01,I-TR-SP,11,0,0
170101,R41S01,I-IN-DD,2,0,0
170101,R42S03,A-CO-HO,2,3,3
170101,R42S05,I-SV-NS,15,0,0
170101,R42S05,I-SV-RO,5,0,0
170101,R42S05,I-SV-MV,6,0,0
170101,R42S05,I-LI-LP,2,0,0
170101,R42S05,I-TR-LD,1,0,0
170101,R42S05,I-TR-OT,13,0,0
170101,R42S05,I-TR-SP,13,0,0
170101,R43S01,I-SV-NS,18,0,0
170101,R43S01,I-SV-MV,10,0,0
170101,R43S01,I-LI-UD,1,0,0
170101,R43S01,I-LI-LP,1,0,0
170101,R43S01,I-TR-OT,8,0,0
170101,R43S01,I-TR-SP,4,0,0
170101,R43S01,I-IN-DR,3,0,0
170101,R44S02,I-SV-NS,17,0,0
170101,R44S02,I-SV-RO,2,0,0
170101,R44S02,I-SV-MV,4,0,0
170101,R44S02,I-LI-UD,3,0,0
170101,R44S02,I-LI-LP,2,0,0
170101,R44S02,I-TR-WW,3,0,0
170101,R44S02,I-TR-SP,13,0,0
170101,R45S04,I-SV-NS,16,0,0
170101,R45S04,I-SV-RO,3,0,0
170101,R45S04,I-SV-MV,2,0,0
170101,R45S04,I-SV-NL,2,0,0
170101,R45S04,I-LI-LP,1,0,0
170101,R45S04,I-TR-RW,5,0,0
170101,R45S04,I-TR-OT,5,0,0
170101,R45S04,I-TR-SP,12,0,0
170101,R45S04,I-IN-DD,2,0,0
170101,R45S06,I-SV-NS,15,0,0
170101,R45S06,I-SV-RO,1,0,0
170101,R45S06,I-LI-UD,3,0,0
170101,R45S06,I-LI-LP,2,0,0
170101,R45S06,I-TR-OT,3,0,0
170101,R45S06,I-TR-SP,12,0,0
170101,R45S06,I-IN-DD,6,0,0
170101,R45S06,I-IN-DR,6,0,0
170101,R49S01,I-SV-NS,13,0,0
170101,R49S01,I-SV-NL,4,0,0
170101,R49S01,I-LI-UD,3,0,0
170101,R49S01,I-LI-LP,3,0,0
170101,R49S01,I-TR-WW,2,0,0
170101,R49S01,I-TR-OT,10,0,0
170101,R49S01,I-TR-SP,10,0,0
170101,R51S01,I-TR-LD,2,0,0
170101,R51S01,I-TR-OT,5,0,0
170101,R51S01,I-TR-SP,8,0,0
170101,R52S01,I-SV-NS,15,0,0
170101,R52S01,I-SV-MV,2,0,0
170101,R52S01,I-SV-NL,5,0,0
170101,R52S01,I-LI-UD,3,0,0
170101,R52S01,I-TR-LD,1,0,0
170101,R52S01,I-TR-OT,8,0,0
170101,R52S01,A-CO-SC,1,13,0
170101,R52S01,A-OT-RO,1,4,0
170101,R52S02,I-SV-NS,13,0,0
170101,R52S02,I-SV-RO,2,0,0
170101,R52S02,I-LI-UD,8,0,0
170101,R52S02,I-TR-RW,3,0,0
170101,R52S02,I-TR-SP,13,0,0
170101,R52S02,I-IN-DD,9,0,0
170101,R53S01,I-SV-RO,2,0,0
170101,R53S01,I-SV-NL,5,0,0
170101,R53S01,I-LI-UD,4,0,0
170101,R53S01,I-LI-LP,2,0,0
170101,R53S01,I-TR-LD,2,0,0
170101,R53S01,I-TR-OT,5,0,0
170101,R53S01,I-IN-DR,4,0,0
170101,R53S02,I-SV-NS,14,0,0
170101,R53S02,I-SV-MV,1,0,0
170101,R53S02,I-LI-LP,2,0,0
170101,R53S02,I-TR-RW,4,0,0
170101,R53S02,I-TR-LD,2,0,0
170101,R53S02,I-TR-OT,11,0,0
170101,R53S02,I-TR-SP,18,0,0
170101,R53S02,I-IN-DD,9,0,0
170101,R54S01,A-CO-TR,2,3,2
170101,R56S01,I-SV-MV,8,0,0
170101,R56S01,I-LI-LP,1,0,0
170101,R56S01,I-TR-LD,6,0,0
170101,R56S01,I-TR-OT,6,0,0
170101,R56S01,I-TR-SP,14,0,0
170101,R56S01,I-IN-DD,6,0,0
170101,R58S01,I-SV-NS,10,0,0
170101,R58S01,I-SV-MV,9,0,0
170101,R58S01,I-LI-LP,2,0,0
170101,R58S01,I-TR-WW,2,0,0
170101,R58S01,I-TR-OT,4,0,0
170101,R58S01,I-IN-DD,9,0,0
170101,R60S01,A-CO-RE,7,7,0
170101,R62S02,I-SV-NS,18,0,0
170101,R62S02,I-SV-MV,5,0,0
170101,R62S02,I-SV-NL,7,0,0
170101,R62S02,I-TR-WW,2,0,0
170101,R62S02,I-TR-OT,12,0,0
170101,R62S02,I-IN-DD,9,0,0
170101,R62S02,I-IN-DR,6,0,0
170101,R63S03,I-SV-NS,17,0,0
170101,R63S03,I-SV-NL,7,0,0
170101,R63S03,I-LI-UD,2,0,0
170101,R63S03,I-TR-RW,1,0,0
170101,R63S03,I-TR-WW,2,0,0
170101,R63S03,I-TR-SP,11,0,0
170101,R63S03,I-IN-DR,1,0,0
170101,R63S04,A-CO-HO,5,5,0
170101,R63S04,A-CO-RE,3,9,0
170101,R66S01,I-SV-RO,6,0,0
170101,R66S01,I-SV-MV,6,0,0
170101,R66S01,I-SV-NL,6,0,0
170101,R66S01,I-LI-UD,1,0,0
170101,R66S01,I-LI-LP,1,0,0
170101,R66S01,I-TR-RW,4,0,0
170101,R66S01,I-TR-WW,2,0,0
170101,R66S01,I-TR-OT,2,0,0
170101,R66S01,I-TR-SP,1,0,0
170101,R66S01,I-IN-DD,3,0,0
170101,R67S01,I-SV-NS,13,0,0
170101,R67S01,I-SV-MV,3,0,0
170101,R67S01,I-SV-NL,3,0,0
170101,R67S01,I-LI-UD,1,0,0
170101,R67S01,I-TR-RW,3,0,0
170101,R67S01,I-TR-WW,1,0,0
170101,R67S01,I-TR-OT,1,0,0
170101,R67S01,I-TR-SP,19,0,0
170101,R67S01,I-IN-DD,6,0,0
170101,R67S01,A-OT-RR,3,0,0
170101,R73S03,A-OT-RR,3,9,2
170101,R73S04,I-SV-NS,19,0,0
170101,R73S04,I-SV-RO,4,0,0
170101,R73S04,I-SV-MV,9,0,0
170101,R73S04,I-LI-UD,1,0,0
170101,R73S04,I-TR-RW,5,0,0
170101,R73S04,I-TR-WW,2,0,0
170101,R73S04,I-TR-OT,18,0,0
170101,R73S04,I-TR-SP,1,0,0
170101,R73S04,I-IN-DD,3,0,0
170101,R74S03,I-SV-NS,14,0,0
170101,R74S03,I-SV-NL,5,0,0
170101,R74S03,I-TR-RW,5,0,0
170101,R74S03,I-TR-OT,11,0,0
170101,R74S03,I-TR-SP,19,0,0
170101,R74S03,I-IN-DR,3,0,0
170101,R75S02,A-CO-TR,1,9,0
170101,R75S02,A-OT-RO,1,9,2
170101,R76S01,A-CO-SC,2,5,0
170101,R76S01,A-OT-RO,8,7,2
170101,R76S01,A-CH-PH,1,5,1
170101,R76S01,A-CH-CH,4,1,0
170101,R76S01,A-CH-AH,1,3,0
170101,R78S01,I-SV-NS,16,0,0
170101,R78S01,I-SV-RO,9,0,0
170101,R78S01,I-SV-NL,5,0,0
170101,R78S01,I-LI-LP,3,0,0
170101,R78S01,I-TR-LD,4,0,0
170101,R78S01,I-TR-WW,1,0,0
170101,R78S01,I-TR-OT,5,0,0
170101,R78S01,I-TR-SP,6,0,0
170101,R78S02,I-SV-NS,12,0,0
170101,R78S02,I-SV-NL,3,0,0
170101,R78S02,I-TR-RW,3,0,0
170101,R78S02,I-TR-WW,2,0,0
170101,R78S02,I-TR-OT,3,0,0
170101,R78S02,I-TR-SP,4,0,0
170101,R83S01,A-CO-HO,4,4,0
170101,R83S01,A-CO-RE,5,4,0
170101,R83S01,A-OT-RO,6,5,0
170101,R83S01,A-TD-MC,1,2,0
170101,R84S01,I-SV-NS,15,0,0
170101,R84S01,I-SV-MV,5,0,0
170101,R84S01,I-SV-NL,4,0,0
170101,R84S01,I-TR-LD,4,0,0
170101,R84S01,I-TR-SP,5,0,0
170101,R84S01,A-CH-CH,2,0,2
170101,R87S01,I-SV-NS,13,0,0
170101,R87S01,I-TR-RW,4,0,0
170101,R87S01,I-TR-WW,2,0,0
170101,R87S01,I-TR-OT,11,0,0
170101,R87S01,I-TR-SP,14,0,0
170101,R87S01,I-IN-DR,1,0,0
170101,R88S01,A-CO-SC,1,11,0
170101,R88S02,I-SV-MV,9,0,0
170101,R88S02,I-SV-NL,3,0,0
170101,R88S02,I-TR-OT,6,0,0
170101,R88S02,I-TR-SP,5,0,0
170101,R88S02,I-IN-DD,11,0,0
170101,R92S02,I-SV-NS,16,0,0
170101,R92S02,I-SV-RO,5,0,0
170101,R92S02,I-SV-MV,5,0,0
170101,R92S02,I-SV-NL,3,0,0
170101,R92S02,I-LI-UD,2,0,0
170101,R92S02,I-LI-LP,2,0,0
170101,R92S02,I-TR-LD,3,0,0
170101,R92S02,I-TR-OT,7,0,0
170101,R93S01,I-SV-NS,20,0,0
170101,R93S01,I-SV-RO,2,0,0
170101,R93S01,I-SV-MV,9,0,0
170101,R93S01,I-TR-OT,8,0,0
170101,R93S01,I-TR-SP,22,0,0
170101,R94S04,I-SV-MV,1,0,0
170101,R94S04,I-LI-LP,1,0,0
170101,R94S04,I-TR-RW,3,0,0
170101,R94S04,I-TR-LD,3,0,0
170101,R94S04,I-TR-OT,16,0,0
170101,R94S04,I-TR-SP,10,0,0
170101,R94S04,I-IN-DD,3,0,0
170101,R97S01,A-CO-TR,2,2,0
170101,R97S01,A-CH-PH,2,0,0
170101,R98S01,A-CO-HO,4,8,0
170101,R98S01,A-CO-TR,3,5,0
170101,R98S01,A-OT-RO,9,0,0
170101,R98S01,A-OT-RR,1,0,0
170102,R02S06,I-SV-NS,15,0,0
170102,R02S06,I-LI-LP,1,0,0
170102,R02S06,I-TR-SP,13,0,0
170102,R02S06,I-IN-DD,4,0,0
170102,R02S07,I-SV-NS,17,0,0
170102,R02S07,I-TR-LD,1,0,0
170102,R02S07,I-TR-OT,8,0,0
170102,R02S07,I-TR-SP,21,0,0
170102,R02S07,I-IN-DD,1,0,0
170102,R02S07,I-IN-DR,1,0,0
170102,R03S01,I-SV-MV,5,0,0
170102,R03S01,I-LI-LP,1,0,0
170102,R03S01,I-TR-RW,4,0,0
170102,R03S01,I-TR-LD,2,0,0
170102,R03S01,I-TR-WW,1,0,0
170102,R03S01,I-TR-OT,4,0,0
170102,R03S01,I-IN-DD,1,0,0
170102,R03S01,I-IN-DR,5,0,0
170102,R03S04,A-TD-MC,3,1,0
170102,R03S05,I-SV-NS,12,0,0
170102,R03S05,I-LI-LP,1,0,0
170102,R03S05,I-TR-LD,1,0,0
170102,R03S05,I-TR-WW,2,0,0
170102,R03S05,I-TR-OT,1,0,0
170102,R03S05,I-TR-SP,12,0,0
170102,R03S05,A-TD-MC,3,3,0
170102,R04S04,A-CO-RE,2,5,5
170102,R04S05,A-OT-RO,4,1,0
170102,R05S05,A-TD-LC,1,0,0
170102,R07S02,I-SV-NL,1,0,0
170102,R07S02,I-TR-RW,2,0,0
170102,R07S02,I-TR-LD,2,0,0
170102,R07S08,I-SV-RO,5,0,0
170102,R07S08,I-TR-LD,1,0,0
170102,R07S08,I-TR-OT,8,0,0
170102,R07S08,I-TR-SP,9,0,0
170102,R07S08,I-IN-DD,4,0,0
170102,R07S08,I-IN-DR,3,0,0
170102,R08S03,I-SV-NS,12,0,0
170102,R08S03,I-SV-MV,6,0,0
170102,R08S03,I-LI-LP,2,0,0
170102,R08S03,I-TR-RW,6,0,0
170102,R08S03,I-TR-OT,7,0,0
170102,R08S03,I-TR-SP,2,0,0
170102,R08S03,I-IN-DD,5,0,0
170102,R08S06,I-LI-LP,2,0,0
170102,R08S06,I-TR-LD,2,0,0
170102,R08S07,I-SV-RO,3,0,0
170102,R08S07,I-SV-MV,4,0,0
170102,R08S07,I-LI-LP,1,0,0
170102,R08S07,I-TR-LD,2,0,0
170102,R08S07,I-TR-OT,1,0,0
170102,R08S07,I-TR-SP,14,0,0
170102,R08S09,A-TD-MC,2,3,0
170102,R10S03,I-SV-RO,1,0,0
170102,R10S03,I-SV-MV,6,0,0
170102,R10S03,I-SV-NL,2,0,0
170102,R10S03,I-LI-UD,2,0,0
170102,R10S03,I-TR-RW,5,0,0
170102,R10S03,I-TR-OT,9,0,0
170102,R10S03,I-TR-SP,16,0,0
170102,R11S01,A-OT-RR,2,3,0
170102,R11S03,I-SV-NS,18,0,0
170102,R11S03,I-SV-MV,9,0,0
170102,R11S03,I-SV-NL,5,0,0
170102,R11S03,I-LI-UD,5,0,0
170102,R11S03,I-LI-LP,2,0,0
170102,R11S03,I-TR-RW,2,0,0
170102,R11S03,I-TR-OT,5,0,0
170102,R11S03,I-TR-SP,12,0,0
170102,R11S03,I-IN-DD,2,0,0
170102,R11S04,A-CO-SC,1,5,0
170102,R12S01,I-SV-RO,6,0,0
170102,R12S01,I-SV-MV,9,0,0
170102,R12S01,I-SV-NL,6,0,0
170102,R12S01,I-LI-UD,4,0,0
170102,R12S01,I-LI-LP,1,0,0
170102,R12S01,I-TR-RW,4,0,0
170102,R12S01,I-TR-WW,2,0,0
170102,R12S01,I-TR-OT,11,0,0
170102,R12S01,I-TR-SP,1,0,0
170102,R12S03,I-SV-MV,5,0,0
170102,R12S03,I-SV-NL,3,0,0
170102,R12S03,I-TR-WW,1,0,0
170102,R12S03,I-TR-OT,3,0,0
170102,R12S03,I-TR-SP,18,0,0
170102,R12S05,I-SV-NS,6,0,0
170102,R12S05,I-SV-RO,4,0,0
170102,R12S05,I-SV-MV,2,0,0
170102,R12S05,I-SV-NL,4,0,0
170102,R12S05,I-LI-UD,3,0,0
170102,R12S05,I-TR-LD,4,0,0
170102,R12S05,I-TR-OT,8,0,0
170102,R12S05,I-TR-SP,8,0,0
170102,R12S06,I-SV-NS,15,0,0
170102,R12S06,I-SV-RO,3,0,0
170102,R12S06,I-SV-MV,5,0,0
170102,R12S06,I-SV-NL,3,0,0
170102,R12S06,I-LI-LP,1,0,0
170102,R12S06,I-TR-LD,2,0,0
170102,R12S06,I-TR-OT,4,0,0
170102,R12S06,I-IN-DD,5,0,0
170102,R12S06,A-TD-LC,2,3,0
170102,R15S04,I-SV-MV,5,0,0
170102,R15S04,I-SV-NL,2,0,0
170102,R15S04,I-LI-UD,3,0,0
170102,R15S04,I-TR-LD,2,0,0
170102,R15S04,I-TR-SP,18,0,0
170102,R15S04,I-IN-DD,6,0,0
170102,R15S04,A-CO-RE,2,4,0
170102,R16S01,A-CO-SC,7,6,0
170102,R16S01,A-CH-PH,2,5,0
170102,R16S01,A-TD-MC,2,3,0
170102,R17S02,I-SV-NS,16,0,0
170102,R17S02,I-SV-MV,1,0,0
170102,R17S02,I-SV-NL,3,0,0
170102,R17S02,I-LI-LP,1,0,0
170102,R17S02,I-TR-RW,3,0,0
170102,R17S02,I-TR-LD,2,0,0
170102,R17S02,I-TR-OT,10,0,0
170102,R17S02,I-TR-SP,21,0,0
170102,R17S02,I-IN-DD,7,0,0
170102,R17S02,I-IN-DR,3,0,0
170102,R18S01,I-SV-NS,14,0,0
170102,R18S01,I-SV-MV,4,0,0
170102,R18S01,I-SV-NL,3,0,0
170102,R18S01,I-LI-LP,2,0,0
170102,R18S01,I-TR-RW,3,0,0
170102,R18S01,I-TR-OT,3,0,0
170102,R19S05,A-CH-AH,1,2,0
170102,R19S06,I-SV-RO,6,0,0
170102,R19S06,I-LI-UD,1,0,0
170102,R19S06,I-TR-OT,3,0,0
170102,R19S06,I-TR-SP,11,0,0
170102,R22S01,I-SV-MV,3,0,0
170102,R22S01,I-SV-NL,5,0,0
170102,R22S01,I-LI-LP,2,0,0
170102,R22S01,I-TR-RW,1,0,0
170102,R22S01,I-TR-WW,2,0,0
170102,R22S01,I-TR-OT,2,0,0
170102,R22S01,I-TR-SP,5,0,0
170102,R22S04,I-SV-NS,13,0,0
170102,R22S04,I-SV-RO,10,0,0
170102,R22S04,I-SV-MV,10,0,0
170102,R22S04,I-TR-WW,2,0,0
170102,R22S04,I-IN-DD,8,0,0
170102,R22S04,I-IN-DR,2,0,0
170102,R22S05,I-SV-NS,15,0,0
170102,R22S05,I-SV-RO,8,0,0
170102,R22S05,I-LI-LP,2,0,0
170102,R22S05,I-TR-RW,4,0,0
170102,R22S05,I-TR-SP,27,0,0
170102,R22S05,I-IN-DD,1,0,0
170102,R24S01,I-SV-RO,4,0,0
170102,R24S01,I-SV-MV,1,0,0
170102,R24S01,I-TR-LD,8,0,0
170102,R24S01,I-TR-WW,3,0,0
170102,R24S01,I-TR-OT,14,0,0
170102,R24S01,I-IN-DD,1,0,0
170102,R25S01,A-CO-RE,2,11,0
170102,R25S01,A-OT-RR,1,0,0
170102,R27S02,I-SV-NS,11,0,0
170102,R27S02,I-SV-MV,4,0,0
170102,R27S02,I-LI-UD,5,0,0
170102,R27S02,I-TR-OT,4,0,0
170102,R27S02,I-TR-SP,8,0,0
170102,R27S02,I-IN-DD,1,0,0
170102,R28S01,I-SV-MV,9,0,0
170102,R28S01,I-SV-NL,5,0,0
170102,R28S01,I-LI-UD,2,0,0
170102,R28S01,I-TR-OT,8,0,0
170102,R28S01,I-IN-DD,3,0,0
170102,R28S03,A-CH-AH,1,0,0
170102,R29S01,I-SV-NS,14,0,0
170102,R29S01,I-SV-MV,10,0,0
170102,R29S01,I-SV-NL,5,0,0
170102,R29S01,I-TR-OT,4,0,0
170102,R29S01,I-TR-SP,8,0,0
170102,R29S01,I-IN-DD,12,0,0
170102,R29S01,I-IN-DR,4,0,0
170102,R30S01,I-SV-NS,16,0,0
170102,R30S01,I-SV-RO,6,0,0
170102,R30S01,I-SV-MV,8,0,0
170102,R30S01,I-SV-NL,5,0,0
170102,R30S01,I-TR-SP,16,0,0
170102,R30S01,I-IN-DD,10,0,0
170102,R31S02,I-SV-NS,16,0,0
170102,R31S02,I-SV-MV,6,0,0
170102,R31S02,I-LI-LP,1,0,0
170102,R31S02,I-TR-RW,1,0,0
170102,R31S02,I-TR-LD,1,0,0
170102,R31S02,I-TR-WW,2,0,0
170102,R31S02,I-TR-OT,2,0,0
170102,R31S02,I-TR-SP,13,0,0
170102,R32S02,I-SV-NS,14,0,0
170102,R32S02,I-SV-NL,1,0,0
170102,R32S02,I-TR-LD,4,0,0
170102,R32S02,I-TR-WW,3,0,0
170102,R32S02,I-TR-OT,5,0,0
170102,R32S02,I-TR-SP,19,0,0
170102,R34S01,I-SV-MV,4,0,0
170102,R34S01,I-SV-NL,3,0,0
170102,R34S01,I-LI-LP,2,0,0
